"PVWatts: Hourly PV Performance Data"
"Requested Location:","Swan Island, Portland, OR 97217"
"Location:","Lat, Lon: 45.57, -122.7"
"Lat (deg N):","45.57"
"Long (deg W):","122.7"
"Elev (m):","46.150001525879"
"DC System Size (kW):","221.36"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.085"
"Capacity Factor (%)","12.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","3","13","0","99","8","0","97.95","11.278","19830.846","18211.898"
"12","3","14","48","94","8","0","126.462","11.471","25321.664","23584.879"
"12","3","15","165","45","7","0","117.438","10.441","22291.514","20620.332"
"12","3","16","0","0","5","0","0","5","0","0"
"12","3","17","0","0","5","0","0","5","0","0"
"12","3","18","0","0","4","0","0","4","0","0"
"12","3","19","0","0","3","0","0","3","0","0"
"12","3","20","0","0","2","0","0","2","0","0"
"12","3","21","0","0","2","0","0","2","0","0"
"12","3","22","0","0","1","0","0","1","0","0"
"12","3","23","0","0","0","0","0","0","0","0"
"12","4","0","0","0","0","0","0","0","0","0"
"12","4","1","0","0","0","0","0","0","0","0"
"12","4","2","0","0","0","0","0","0","0","0"
"12","4","3","0","0","0","0","0","0","0","0"
"12","4","4","0","0","0","0","0","0","0","0"
"12","4","5","0","0","0","0","0","0","0","0"
"12","4","6","0","0","0","0","0","0","0","0"
"12","4","7","0","0","0","0","0","0","0","0"
"12","4","8","355","40","1","0","181.582","5.633","34133.449","32197.854"
"12","4","9","578","66","3","1","380.283","14.052","72855.852","69904.898"
"12","4","10","759","64","4","1","550.627","21.374","104138.375","100198.547"
"12","4","11","795","68","6","1","624.166","26.314","116250.555","111887.391"
"12","4","12","799","68","7","1","628.006","27.715","116208.578","111846.922"
"12","4","13","777","61","7","1","561.423","25.747","104079.992","100142.156"
"12","4","14","691","51","6","0","420.988","25.062","76521.313","73462.281"
"12","4","15","500","34","4","0","226.097","15.09","40334.168","38251.504"
"12","4","16","0","0","2","0","0","2","0","0"
"12","4","17","0","0","1","0","0","1","0","0"
"12","4","18","0","0","0","0","0","0","0","0"
"12","4","19","0","0","0","0","0","0","0","0"
"12","4","20","0","0","0","0","0","0","0","0"
"12","4","21","0","0","0","0","0","0","0","0"
"12","4","22","0","0","0","0","0","0","0","0"
"12","4","23","0","0","0","0","0","0","0","0"
"12","5","0","0","0","0","0","0","0","0","0"
"12","5","1","0","0","-1","0","0","-1","0","0"
"12","5","2","0","0","-1","0","0","-1","0","0"
"12","5","3","0","0","-1","0","0","-1","0","0"
"12","5","4","0","0","-1","0","0","-1","0","0"
"12","5","5","0","0","-1","0","0","-1","0","0"
"12","5","6","0","0","-1","0","0","-1","0","0"
"12","5","7","0","0","0","0","0","0","0","0"
"12","5","8","38","41","1","0","57.923","-0.897","11964.337","10506.123"
"12","5","9","170","91","3","0","197.094","9.032","39329.07","37270.648"
"12","5","10","746","60","6","0","536.498","26.293","99113.398","95342.578"
"12","5","11","786","63","7","0","610.802","32.144","110589.383","106426.898"
"12","5","12","789","63","8","0","614.275","33.679","110410.352","106254.133"
"12","5","13","755","59","9","0","544.931","32.388","97844.344","94115.586"
"12","5","14","670","50","8","0","408.996","26.434","73861.531","70881.133"
"12","5","15","475","33","7","0","219.703","17.623","38847.012","36800.16"
"12","5","16","0","0","5","0","0","5","0","0"
"12","5","17","0","0","4","0","0","4","0","0"
"12","5","18","0","0","4","0","0","4","0","0"
"12","5","19","0","0","4","0","0","4","0","0"
"12","5","20","0","0","4","0","0","4","0","0"
"12","5","21","0","0","3","1","0","3","0","0"
"12","5","22","0","0","3","1","0","3","0","0"
"12","5","23","0","0","3","1","0","3","0","0"
"12","6","0","0","0","3","1","0","3","0","0"
"12","6","1","0","0","2","0","0","2","0","0"
"12","6","2","0","0","1","0","0","1","0","0"
"12","6","3","0","0","1","0","0","1","0","0"
"12","6","4","0","0","1","0","0","1","0","0"
"12","6","5","0","0","1","0","0","1","0","0"
"12","6","6","0","0","0","0","0","0","0","0"
"12","6","7","0","0","1","0","0","1","0","0"
"12","6","8","408","35","3","0","192.668","8.141","35459.977","33493.414"
"12","6","9","618","57","5","0","387.048","19.938","71973.672","69048.414"
"12","6","10","745","63","7","0","537.879","28.694","98223.609","94482.305"
"12","6","11","785","66","8","1","612.442","27.805","113214.086","108959.172"
"12","6","12","792","65","9","1","617.696","29.249","113423.906","109161.563"
"12","6","13","768","59","9","0","552.241","32.638","99017.438","95249.805"
"12","6","14","675","51","8","0","412.398","26.604","74412.641","71416.039"
"12","6","15","470","34","6","0","219.177","16.676","38956.773","36907.289"
"12","6","16","0","0","3","0","0","3","0","0"
"12","6","17","0","0","3","0","0","3","0","0"
"12","6","18","0","0","3","0","0","3","0","0"
"12","6","19","0","0","3","0","0","3","0","0"
"12","6","20","0","0","3","0","0","3","0","0"
"12","6","21","0","0","3","0","0","3","0","0"
"12","6","22","0","0","3","0","0","3","0","0"
"12","6","23","0","0","3","0","0","3","0","0"
"12","7","0","0","0","4","0","0","4","0","0"
"12","7","1","0","0","5","0","0","5","0","0"
"12","7","2","0","0","5","0","0","5","0","0"
"12","7","3","0","0","5","0","0","5","0","0"
"12","7","4","0","0","5","0","0","5","0","0"
"12","7","5","0","0","5","0","0","5","0","0"
"12","7","6","0","0","5","0","0","5","0","0"
"12","7","7","0","0","6","0","0","6","0","0"
"12","7","8","0","4","6","0","3.78","1.748","797.59","0"
"12","7","9","0","16","6","0","15.146","2.258","3188.646","1898.499"
"12","7","10","0","51","6","1","48.397","5.003","10069.893","8648.964"
"12","7","11","0","44","7","1","41.74","5.991","8647.861","7254.557"
"12","7","12","0","40","7","0","37.938","4.963","7894.971","6516.166"
"12","7","13","0","22","7","0","20.842","4.067","4353.984","3042.202"
"12","7","14","0","45","6","0","42.696","3.827","8928.566","7529.834"
"12","7","15","0","24","6","0","22.749","3.186","4770.272","3450.711"
"12","7","16","0","0","6","0","0","6","0","0"
"12","7","17","0","0","5","0","0","5","0","0"
"12","7","18","0","0","5","0","0","5","0","0"
"12","7","19","0","0","5","0","0","5","0","0"
"12","7","20","0","0","5","0","0","5","0","0"
"12","7","21","0","0","4","0","0","4","0","0"
"12","7","22","0","0","4","0","0","4","0","0"
"12","7","23","0","0","3","0","0","3","0","0"
"12","8","0","0","0","3","0","0","3","0","0"
"12","8","1","0","0","3","0","0","3","0","0"
"12","8","2","0","0","3","0","0","3","0","0"
"12","8","3","0","0","3","0","0","3","0","0"
"12","8","4","0","0","3","0","0","3","0","0"
"12","8","5","0","0","2","0","0","2","0","0"
"12","8","6","0","0","2","0","0","2","0","0"
"12","8","7","0","0","2","0","0","2","0","0"
"12","8","8","421","32","3","0","191.877","8.117","35115.523","33157.027"
"12","8","9","649","51","4","0","389.327","19.056","72472.078","69532.313"
"12","8","10","714","67","4","0","520.971","25.316","96649.313","92959.945"
"12","8","11","73","149","5","0","210.814","16.374","41547.656","39435.516"
"12","8","12","224","151","5","0","332.102","18.088","64698.121","61980.27"
"12","8","13","224","128","6","0","292.692","18.65","56624.645","54127.398"
"12","8","14","0","78","5","0","78.165","8.921","15989.79","14450.517"
"12","8","15","386","39","4","0","195.283","10.279","36030.473","34050.512"
"12","8","16","0","0","3","0","0","3","0","0"
"12","8","17","0","0","2","0","0","2","0","0"
"12","8","18","0","0","2","0","0","2","0","0"
"12","8","19","0","0","2","0","0","2","0","0"
"12","8","20","0","0","2","0","0","2","0","0"
"12","8","21","0","0","2","0","0","2","0","0"
"12","8","22","0","0","2","0","0","2","0","0"
"12","8","23","0","0","2","0","0","2","0","0"
"12","9","0","0","0","1","0","0","1","0","0"
"12","9","1","0","0","1","0","0","1","0","0"
"12","9","2","0","0","1","0","0","1","0","0"
"12","9","3","0","0","0","0","0","0","0","0"
"12","9","4","0","0","0","0","0","0","0","0"
"12","9","5","0","0","0","0","0","0","0","0"
"12","9","6","0","0","0","0","0","0","0","0"
"12","9","7","0","0","0","0","0","0","0","0"
"12","9","8","0","20","1","0","18.951","-2.749","4074.523","2767.948"
"12","9","9","397","70","2","0","288.167","11.485","55961.957","53482.375"
"12","9","10","266","120","3","0","305.618","15.832","59731.445","57150.496"
"12","9","11","15","134","3","0","146.171","9.853","29742.887","27907.846"
"12","9","12","184","151","4","0","295.94","15.106","58469.527","55922.758"
"12","9","13","258","124","5","0","308.281","17.938","59762.035","57180.254"
"12","9","14","182","91","5","0","204.53","14.127","39905.703","37833.391"
"12","9","15","32","43","4","0","58.384","5.949","11787.757","10333.041"
"12","9","16","0","0","3","0","0","3","0","0"
"12","9","17","0","0","3","0","0","3","0","0"
"12","9","18","0","0","3","0","0","3","0","0"
"12","9","19","0","0","3","0","0","3","0","0"
"12","9","20","0","0","2","0","0","2","0","0"
"12","9","21","0","0","2","0","0","2","0","0"
"12","9","22","0","0","2","0","0","2","0","0"
"12","9","23","0","0","2","0","0","2","0","0"
"12","10","0","0","0","2","0","0","2","0","0"
"12","10","1","0","0","2","0","0","2","0","0"
"12","10","2","0","0","2","0","0","2","0","0"
"12","10","3","0","0","2","0","0","2","0","0"
"12","10","4","0","0","2","0","0","2","0","0"
"12","10","5","0","0","2","0","0","2","0","0"
"12","10","6","0","0","2","0","0","2","0","0"
"12","10","7","0","0","2","0","0","2","0","0"
"12","10","8","356","33","4","0","169.704","8.076","31184.777","29317.039"
"12","10","9","0","18","5","0","17.042","4.11","3559.542","2262.532"
"12","10","10","27","120","6","0","146.193","9.211","29773.348","27937.617"
"12","10","11","60","146","7","0","198.639","14.126","39564.309","37500.227"
"12","10","12","0","85","7","0","82.066","9.84","16720.469","15166.214"
"12","10","13","9","116","7","0","123.199","10.099","25042.998","23312.305"
"12","10","14","9","86","6","0","92.188","8.238","18864.904","17266.207"
"12","10","15","363","40","6","0","188.532","12.113","34603.262","32656.73"
"12","10","16","0","0","5","0","0","5","0","0"
"12","10","17","0","0","5","0","0","5","0","0"
"12","10","18","0","0","5","0","0","5","0","0"
"12","10","19","0","0","4","0","0","4","0","0"
"12","10","20","0","0","4","0","0","4","0","0"
"12","10","21","0","0","4","0","0","4","0","0"
"12","10","22","0","0","4","0","0","4","0","0"
"12","10","23","0","0","3","0","0","3","0","0"
"12","11","0","0","0","3","0","0","3","0","0"
"12","11","1","0","0","2","0","0","2","0","0"
"12","11","2","0","0","2","0","0","2","0","0"
"12","11","3","0","0","2","0","0","2","0","0"
"12","11","4","0","0","2","0","0","2","0","0"
"12","11","5","0","0","2","0","0","2","0","0"
"12","11","6","0","0","2","0","0","2","0","0"
"12","11","7","0","0","2","0","0","2","0","0"
"12","11","8","10","35","2","0","41.627","-0.63","8763.568","7368.027"
"12","11","9","63","86","4","0","124.614","6.431","25385.213","23647.037"
"12","11","10","272","117","5","0","304.745","16.195","59423.914","56851.316"
"12","11","11","200","147","6","0","300.635","18.696","58391.191","55846.531"
"12","11","12","409","123","7","1","429.55","20.127","82616.43","79373.109"
"12","11","13","448","99","7","0","402.727","24.363","75441.922","72414.93"
"12","11","14","243","87","7","0","230.143","17.944","43934.406","41763.637"
"12","11","15","450","34","5","0","213.137","13.694","38480.051","36441.98"
"12","11","16","0","0","3","0","0","3","0","0"
"12","11","17","0","0","2","0","0","2","0","0"
"12","11","18","0","0","2","0","0","2","0","0"
"12","11","19","0","0","1","0","0","1","0","0"
"12","11","20","0","0","1","0","0","1","0","0"
"12","11","21","0","0","1","0","0","1","0","0"
"12","11","22","0","0","1","0","0","1","0","0"
"12","11","23","0","0","1","0","0","1","0","0"
"12","12","0","0","0","1","0","0","1","0","0"
"12","12","1","0","0","1","0","0","1","0","0"
"12","12","2","0","0","1","0","0","1","0","0"
"12","12","3","0","0","1","0","0","1","0","0"
"12","12","4","0","0","1","0","0","1","0","0"
"12","12","5","0","0","1","0","0","1","0","0"
"12","12","6","0","0","1","0","0","1","0","0"
"12","12","7","0","0","2","0","0","2","0","0"
"12","12","8","0","6","2","1","5.672","-0.643","1208.886","0"
"12","12","9","0","19","2","1","17.99","-0.182","3826.608","2524.643"
"12","12","10","0","56","3","1","53.159","2.135","11196.917","9753.873"
"12","12","11","0","45","3","1","42.69","1.986","8997.54","7597.472"
"12","12","12","0","12","3","2","11.364","1.245","2402.729","1127.055"
"12","12","13","0","10","4","2","9.467","2.084","1994.421","726.229"
"12","12","14","482","79","4","2","348.582","11.654","67828.867","65022.766"
"12","12","15","0","3","4","2","2.835","3.19","594.475","0"
"12","12","16","0","0","3","2","0","3","0","0"
"12","12","17","0","0","2","1","0","2","0","0"
"12","12","18","0","0","2","1","0","2","0","0"
"12","12","19","0","0","2","1","0","2","0","0"
"12","12","20","0","0","1","1","0","1","0","0"
"12","12","21","0","0","1","1","0","1","0","0"
"12","12","22","0","0","1","1","0","1","0","0"
"12","12","23","0","0","1","1","0","1","0","0"
"12","13","0","0","0","1","1","0","1","0","0"
"12","13","1","0","0","1","1","0","1","0","0"
"12","13","2","0","0","1","1","0","1","0","0"
"12","13","3","0","0","1","1","0","1","0","0"
"12","13","4","0","0","1","1","0","1","0","0"
"12","13","5","0","0","1","1","0","1","0","0"
"12","13","6","0","0","1","1","0","1","0","0"
"12","13","7","0","0","1","1","0","1","0","0"
"12","13","8","20","37","1","1","48.351","-0.168","10067.276","8646.398"
"12","13","9","127","85","2","1","160.477","5.034","32595.186","30695.156"
"12","13","10","0","99","2","1","98.969","3.59","20717.381","19079.723"
"12","13","11","0","58","2","1","55.061","1.688","11619.495","10168.11"
"12","13","12","4","126","3","1","129.882","5.027","27011.473","25237.488"
"12","13","13","0","45","3","1","42.688","2.455","8979.306","7579.59"
"12","13","14","0","49","3","1","46.507","2.056","9799.045","8383.402"
"12","13","15","0","13","2","1","12.303","-0.129","2616.29","1336.693"
"12","13","16","0","0","2","1","0","2","0","0"
"12","13","17","0","0","2","1","0","2","0","0"
"12","13","18","0","0","1","1","0","1","0","0"
"12","13","19","0","0","1","1","0","1","0","0"
"12","13","20","0","0","1","0","0","1","0","0"
"12","13","21","0","0","0","0","0","0","0","0"
"12","13","22","0","0","0","0","0","0","0","0"
"12","13","23","0","0","0","0","0","0","0","0"
"12","14","0","0","0","0","0","0","0","0","0"
"12","14","1","0","0","0","0","0","0","0","0"
"12","14","2","0","0","-1","0","0","-1","0","0"
"12","14","3","0","0","-1","0","0","-1","0","0"
"12","14","4","0","0","-1","0","0","-1","0","0"
"12","14","5","0","0","-2","0","0","-2","0","0"
"12","14","6","0","0","-2","0","0","-2","0","0"
"12","14","7","0","0","-3","0","0","-3","0","0"
"12","14","8","0","25","-3","1","23.756","-5.087","5157.239","3830.423"
"12","14","9","0","75","-4","1","76.083","-4.088","16448.66","14899.986"
"12","14","10","0","4","-4","1","3.785","-6.325","825.853","0"
"12","14","11","0","48","-4","2","45.543","-4.986","9882.724","8465.448"
"12","14","12","0","32","-4","2","30.337","-5.262","6590.438","5236.55"
"12","14","13","0","18","-4","2","17.048","-5.711","3710.427","2410.619"
"12","14","14","0","70","-5","2","69.139","-5.248","15019.167","13499.667"
"12","14","15","0","28","-5","2","26.556","-6.283","5793.351","4454.558"
"12","14","16","0","0","-6","2","0","-6","0","0"
"12","14","17","0","0","-6","2","0","-6","0","0"
"12","14","18","0","0","-7","2","0","-7","0","0"
"12","14","19","0","0","-8","2","0","-8","0","0"
"12","14","20","0","0","-8","2","0","-8","0","0"
"12","14","21","0","0","-8","2","0","-8","0","0"
"12","14","22","0","0","-8","2","0","-8","0","0"
"12","14","23","0","0","-8","2","0","-8","0","0"
"12","15","0","0","0","-8","2","0","-8","0","0"
"12","15","1","0","0","-8","2","0","-8","0","0"
"12","15","2","0","0","-9","2","0","-9","0","0"
"12","15","3","0","0","-9","2","0","-9","0","0"
"12","15","4","0","0","-9","2","0","-9","0","0"
"12","15","5","0","0","-9","2","0","-9","0","0"
"12","15","6","0","0","-9","2","0","-9","0","0"
"12","15","7","0","0","-9","2","0","-9","0","0"
"12","15","8","421","32","-8","2","185.454","-4.919","35536.074","33567.727"
"12","15","9","658","58","-7","2","396.192","2.808","79018.75","75884.898"
"12","15","10","754","75","-6","2","549.553","8.812","109712","105580.18"
"12","15","11","796","82","-5","2","633.267","12.596","125444.344","120744.758"
"12","15","12","797","84","-5","2","641.402","13.111","126864.367","122111.664"
"12","15","13","754","79","-5","2","568.433","11.171","112661.094","108425.742"
"12","15","14","660","66","-5","1","426.027","9.854","83187.195","79926.32"
"12","15","15","450","41","-6","1","221.839","1.449","42459.68","40325.242"
"12","15","16","0","0","-7","1","0","-7","0","0"
"12","15","17","0","0","-8","1","0","-8","0","0"
"12","15","18","0","0","-8","1","0","-8","0","0"
"12","15","19","0","0","-8","1","0","-8","0","0"
"12","15","20","0","0","-8","1","0","-8","0","0"
"12","15","21","0","0","-8","1","0","-8","0","0"
"12","15","22","0","0","-9","0","0","-9","0","0"
"12","15","23","0","0","-9","0","0","-9","0","0"
"12","16","0","0","0","-9","0","0","-9","0","0"
"12","16","1","0","0","-9","0","0","-9","0","0"
"12","16","2","0","0","-10","0","0","-10","0","0"
"12","16","3","0","0","-10","0","0","-10","0","0"
"12","16","4","0","0","-10","0","0","-10","0","0"
"12","16","5","0","0","-11","0","0","-11","0","0"
"12","16","6","0","0","-11","0","0","-11","0","0"
"12","16","7","0","0","-11","0","0","-11","0","0"
"12","16","8","447","31","-9","0","191.885","-3.843","36455.566","34465.586"
"12","16","9","674","58","-6","0","402.681","9.958","77809.789","74712.281"
"12","16","10","766","75","-4","0","555.657","19.104","105914.336","101913.852"
"12","16","11","802","83","-2","0","637.718","24.825","119455.383","114976.43"
